Country_ID,Indicator_ID,Year,Indicator_description,Indicator_value,Disadvantaged_value_based,Boolean_indicator_value,Ratio_indicator_value
EGY,SG.NGT.WORK.EQ,2006,A woman can work at night in the same way as a man (1=yes; 0=no),0,true,0,
EGY,SG.NGT.WORK.EQ,2007,A woman can work at night in the same way as a man (1=yes; 0=no),0,true,0,
EGY,SG.NGT.WORK.EQ,2008,A woman can work at night in the same way as a man (1=yes; 0=no),0,true,0,
EGY,SG.NGT.WORK.EQ,2009,A woman can work at night in the same way as a man (1=yes; 0=no),0,true,0,
EGY,SG.NGT.WORK.EQ,2010,A woman can work at night in the same way as a man (1=yes; 0=no),0,true,0,
EGY,SG.NGT.WORK.EQ,2011,A woman can work at night in the same way as a man (1=yes; 0=no),0,true,0,
EGY,SG.NGT.WORK.EQ,2012,A woman can work at night in the same way as a man (1=yes; 0=no),0,true,0,
EGY,SG.NGT.WORK.EQ,2013,A woman can work at night in the same way as a man (1=yes; 0=no),0,true,0,
EGY,SG.NGT.WORK.EQ,2014,A woman can work at night in the same way as a man (1=yes; 0=no),0,true,0,
EGY,SG.NGT.WORK.EQ,2015,A woman can work at night in the same way as a man (1=yes; 0=no),0,true,0,
EGY,SG.NGT.WORK.EQ,2016,A woman can work at night in the same way as a man (1=yes; 0=no),0,true,0,
EGY,SG.NGT.WORK.EQ,2017,A woman can work at night in the same way as a man (1=yes; 0=no),0,true,0,
EGY,SG.NGT.WORK.EQ,2018,A woman can work at night in the same way as a man (1=yes; 0=no),0,true,0,
EGY,SG.NGT.WORK.EQ,2019,A woman can work at night in the same way as a man (1=yes; 0=no),0,true,0,
EGY,SG.NGT.WORK.EQ,2020,A woman can work at night in the same way as a man (1=yes; 0=no),0,true,0,
EGY,SG.NGT.WORK.EQ,2021,A woman can work at night in the same way as a man (1=yes; 0=no),0,true,0,
EGY,SG.NGT.WORK.EQ,2022,A woman can work at night in the same way as a man (1=yes; 0=no),0,true,0,
EGY,SG.OBT.DVRC.EQ,1970,A woman can obtain a judgment of divorce in the same way as a man (1=yes; 0=no),0,true,0,
EGY,SG.OBT.DVRC.EQ,1971,A woman can obtain a judgment of divorce in the same way as a man (1=yes; 0=no),0,true,0,
EGY,SG.OBT.DVRC.EQ,1972,A woman can obtain a judgment of divorce in the same way as a man (1=yes; 0=no),0,true,0,
EGY,SG.OBT.DVRC.EQ,1973,A woman can obtain a judgment of divorce in the same way as a man (1=yes; 0=no),0,true,0,
EGY,SG.OBT.DVRC.EQ,1974,A woman can obtain a judgment of divorce in the same way as a man (1=yes; 0=no),0,true,0,
EGY,SG.OBT.DVRC.EQ,1975,A woman can obtain a judgment of divorce in the same way as a man (1=yes; 0=no),0,true,0,
EGY,SG.OBT.DVRC.EQ,1976,A woman can obtain a judgment of divorce in the same way as a man (1=yes; 0=no),0,true,0,
EGY,SG.OBT.DVRC.EQ,1977,A woman can obtain a judgment of divorce in the same way as a man (1=yes; 0=no),0,true,0,
EGY,SG.OBT.DVRC.EQ,1978,A woman can obtain a judgment of divorce in the same way as a man (1=yes; 0=no),0,true,0,
EGY,SG.OBT.DVRC.EQ,1979,A woman can obtain a judgment of divorce in the same way as a man (1=yes; 0=no),0,true,0,
EGY,SG.OBT.DVRC.EQ,1980,A woman can obtain a judgment of divorce in the same way as a man (1=yes; 0=no),0,true,0,
EGY,SG.OBT.DVRC.EQ,1981,A woman can obtain a judgment of divorce in the same way as a man (1=yes; 0=no),0,true,0,
EGY,SG.OBT.DVRC.EQ,1982,A woman can obtain a judgment of divorce in the same way as a man (1=yes; 0=no),0,true,0,
EGY,SG.OBT.DVRC.EQ,1983,A woman can obtain a judgment of divorce in the same way as a man (1=yes; 0=no),0,true,0,
EGY,SG.OBT.DVRC.EQ,1984,A woman can obtain a judgment of divorce in the same way as a man (1=yes; 0=no),0,true,0,
EGY,SG.OBT.DVRC.EQ,1985,A woman can obtain a judgment of divorce in the same way as a man (1=yes; 0=no),0,true,0,
EGY,SG.OBT.DVRC.EQ,1986,A woman can obtain a judgment of divorce in the same way as a man (1=yes; 0=no),0,true,0,
EGY,SG.OBT.DVRC.EQ,1987,A woman can obtain a judgment of divorce in the same way as a man (1=yes; 0=no),0,true,0,
EGY,SG.OBT.DVRC.EQ,1988,A woman can obtain a judgment of divorce in the same way as a man (1=yes; 0=no),0,true,0,
EGY,SG.OBT.DVRC.EQ,1989,A woman can obtain a judgment of divorce in the same way as a man (1=yes; 0=no),0,true,0,
EGY,SG.OBT.DVRC.EQ,1990,A woman can obtain a judgment of divorce in the same way as a man (1=yes; 0=no),0,true,0,
EGY,SG.OBT.DVRC.EQ,1991,A woman can obtain a judgment of divorce in the same way as a man (1=yes; 0=no),0,true,0,
EGY,SG.OBT.DVRC.EQ,1992,A woman can obtain a judgment of divorce in the same way as a man (1=yes; 0=no),0,true,0,
EGY,SG.OBT.DVRC.EQ,1993,A woman can obtain a judgment of divorce in the same way as a man (1=yes; 0=no),0,true,0,
EGY,SG.OBT.DVRC.EQ,1994,A woman can obtain a judgment of divorce in the same way as a man (1=yes; 0=no),0,true,0,
EGY,SG.OBT.DVRC.EQ,1995,A woman can obtain a judgment of divorce in the same way as a man (1=yes; 0=no),0,true,0,
EGY,SG.OBT.DVRC.EQ,1996,A woman can obtain a judgment of divorce in the same way as a man (1=yes; 0=no),0,true,0,
EGY,SG.OBT.DVRC.EQ,1997,A woman can obtain a judgment of divorce in the same way as a man (1=yes; 0=no),0,true,0,
EGY,SG.OBT.DVRC.EQ,1998,A woman can obtain a judgment of divorce in the same way as a man (1=yes; 0=no),0,true,0,
EGY,SG.OBT.DVRC.EQ,1999,A woman can obtain a judgment of divorce in the same way as a man (1=yes; 0=no),0,true,0,
EGY,SG.OBT.DVRC.EQ,2000,A woman can obtain a judgment of divorce in the same way as a man (1=yes; 0=no),0,true,0,
EGY,SG.OBT.DVRC.EQ,2001,A woman can obtain a judgment of divorce in the same way as a man (1=yes; 0=no),0,true,0,
EGY,SG.OBT.DVRC.EQ,2002,A woman can obtain a judgment of divorce in the same way as a man (1=yes; 0=no),0,true,0,
EGY,SG.OBT.DVRC.EQ,2003,A woman can obtain a judgment of divorce in the same way as a man (1=yes; 0=no),0,true,0,
EGY,SG.OBT.DVRC.EQ,2004,A woman can obtain a judgment of divorce in the same way as a man (1=yes; 0=no),0,true,0,
EGY,SG.OBT.DVRC.EQ,2005,A woman can obtain a judgment of divorce in the same way as a man (1=yes; 0=no),0,true,0,
EGY,SG.OBT.DVRC.EQ,2006,A woman can obtain a judgment of divorce in the same way as a man (1=yes; 0=no),0,true,0,
EGY,SG.OBT.DVRC.EQ,2007,A woman can obtain a judgment of divorce in the same way as a man (1=yes; 0=no),0,true,0,
EGY,SG.OBT.DVRC.EQ,2008,A woman can obtain a judgment of divorce in the same way as a man (1=yes; 0=no),0,true,0,
EGY,SG.OBT.DVRC.EQ,2009,A woman can obtain a judgment of divorce in the same way as a man (1=yes; 0=no),0,true,0,
EGY,SG.OBT.DVRC.EQ,2010,A woman can obtain a judgment of divorce in the same way as a man (1=yes; 0=no),0,true,0,
EGY,SG.OBT.DVRC.EQ,2011,A woman can obtain a judgment of divorce in the same way as a man (1=yes; 0=no),0,true,0,
EGY,SG.OBT.DVRC.EQ,2012,A woman can obtain a judgment of divorce in the same way as a man (1=yes; 0=no),0,true,0,
EGY,SG.OBT.DVRC.EQ,2013,A woman can obtain a judgment of divorce in the same way as a man (1=yes; 0=no),0,true,0,
EGY,SG.OBT.DVRC.EQ,2014,A woman can obtain a judgment of divorce in the same way as a man (1=yes; 0=no),0,true,0,
EGY,SG.OBT.DVRC.EQ,2015,A woman can obtain a judgment of divorce in the same way as a man (1=yes; 0=no),0,true,0,
EGY,SG.OBT.DVRC.EQ,2016,A woman can obtain a judgment of divorce in the same way as a man (1=yes; 0=no),0,true,0,
EGY,SG.OBT.DVRC.EQ,2017,A woman can obtain a judgment of divorce in the same way as a man (1=yes; 0=no),0,true,0,
EGY,SG.OBT.DVRC.EQ,2018,A woman can obtain a judgment of divorce in the same way as a man (1=yes; 0=no),0,true,0,
EGY,SG.OBT.DVRC.EQ,2019,A woman can obtain a judgment of divorce in the same way as a man (1=yes; 0=no),0,true,0,
EGY,SG.OBT.DVRC.EQ,2020,A woman can obtain a judgment of divorce in the same way as a man (1=yes; 0=no),0,true,0,
EGY,SG.OBT.DVRC.EQ,2021,A woman can obtain a judgment of divorce in the same way as a man (1=yes; 0=no),0,true,0,
EGY,SG.OBT.DVRC.EQ,2022,A woman can obtain a judgment of divorce in the same way as a man (1=yes; 0=no),0,true,0,
EGY,SG.OPN.BANK.EQ,1970,A woman can open a bank account in the same way as a man (1=yes; 0=no),1,false,1,
EGY,SG.OPN.BANK.EQ,1971,A woman can open a bank account in the same way as a man (1=yes; 0=no),1,false,1,
EGY,SG.OPN.BANK.EQ,1972,A woman can open a bank account in the same way as a man (1=yes; 0=no),1,false,1,
EGY,SG.OPN.BANK.EQ,1973,A woman can open a bank account in the same way as a man (1=yes; 0=no),1,false,1,
EGY,SG.OPN.BANK.EQ,1974,A woman can open a bank account in the same way as a man (1=yes; 0=no),1,false,1,
EGY,SG.OPN.BANK.EQ,1975,A woman can open a bank account in the same way as a man (1=yes; 0=no),1,false,1,
EGY,SG.OPN.BANK.EQ,1976,A woman can open a bank account in the same way as a man (1=yes; 0=no),1,false,1,
EGY,SG.OPN.BANK.EQ,1977,A woman can open a bank account in the same way as a man (1=yes; 0=no),1,false,1,
EGY,SG.OPN.BANK.EQ,1978,A woman can open a bank account in the same way as a man (1=yes; 0=no),1,false,1,
EGY,SG.OPN.BANK.EQ,1979,A woman can open a bank account in the same way as a man (1=yes; 0=no),1,false,1,
EGY,SG.OPN.BANK.EQ,1980,A woman can open a bank account in the same way as a man (1=yes; 0=no),1,false,1,
EGY,SG.OPN.BANK.EQ,1981,A woman can open a bank account in the same way as a man (1=yes; 0=no),1,false,1,
EGY,SG.OPN.BANK.EQ,1982,A woman can open a bank account in the same way as a man (1=yes; 0=no),1,false,1,
EGY,SG.OPN.BANK.EQ,1983,A woman can open a bank account in the same way as a man (1=yes; 0=no),1,false,1,
EGY,SG.OPN.BANK.EQ,1984,A woman can open a bank account in the same way as a man (1=yes; 0=no),1,false,1,
EGY,SG.OPN.BANK.EQ,1985,A woman can open a bank account in the same way as a man (1=yes; 0=no),1,false,1,
EGY,SG.OPN.BANK.EQ,1986,A woman can open a bank account in the same way as a man (1=yes; 0=no),1,false,1,
EGY,SG.OPN.BANK.EQ,1987,A woman can open a bank account in the same way as a man (1=yes; 0=no),1,false,1,
EGY,SG.OPN.BANK.EQ,1988,A woman can open a bank account in the same way as a man (1=yes; 0=no),1,false,1,
EGY,SG.OPN.BANK.EQ,1989,A woman can open a bank account in the same way as a man (1=yes; 0=no),1,false,1,
EGY,SG.OPN.BANK.EQ,1990,A woman can open a bank account in the same way as a man (1=yes; 0=no),1,false,1,
EGY,SG.OPN.BANK.EQ,1991,A woman can open a bank account in the same way as a man (1=yes; 0=no),1,false,1,
EGY,SG.OPN.BANK.EQ,1992,A woman can open a bank account in the same way as a man (1=yes; 0=no),1,false,1,
EGY,SG.OPN.BANK.EQ,1993,A woman can open a bank account in the same way as a man (1=yes; 0=no),1,false,1,
EGY,SG.OPN.BANK.EQ,1994,A woman can open a bank account in the same way as a man (1=yes; 0=no),1,false,1,
EGY,SG.OPN.BANK.EQ,1995,A woman can open a bank account in the same way as a man (1=yes; 0=no),1,false,1,
EGY,SG.OPN.BANK.EQ,1996,A woman can open a bank account in the same way as a man (1=yes; 0=no),1,false,1,
EGY,SG.OPN.BANK.EQ,1997,A woman can open a bank account in the same way as a man (1=yes; 0=no),1,false,1,
EGY,SG.OPN.BANK.EQ,1998,A woman can open a bank account in the same way as a man (1=yes; 0=no),1,false,1,
EGY,SG.OPN.BANK.EQ,1999,A woman can open a bank account in the same way as a man (1=yes; 0=no),1,false,1,
EGY,SG.OPN.BANK.EQ,2000,A woman can open a bank account in the same way as a man (1=yes; 0=no),1,false,1,
EGY,SG.OPN.BANK.EQ,2001,A woman can open a bank account in the same way as a man (1=yes; 0=no),1,false,1,
EGY,SG.OPN.BANK.EQ,2002,A woman can open a bank account in the same way as a man (1=yes; 0=no),1,false,1,
EGY,SG.OPN.BANK.EQ,2003,A woman can open a bank account in the same way as a man (1=yes; 0=no),1,false,1,
EGY,SG.OPN.BANK.EQ,2004,A woman can open a bank account in the same way as a man (1=yes; 0=no),1,false,1,
EGY,SG.OPN.BANK.EQ,2005,A woman can open a bank account in the same way as a man (1=yes; 0=no),1,false,1,
EGY,SG.OPN.BANK.EQ,2006,A woman can open a bank account in the same way as a man (1=yes; 0=no),1,false,1,
EGY,SG.OPN.BANK.EQ,2007,A woman can open a bank account in the same way as a man (1=yes; 0=no),1,false,1,
EGY,SG.OPN.BANK.EQ,2008,A woman can open a bank account in the same way as a man (1=yes; 0=no),1,false,1,
EGY,SG.OPN.BANK.EQ,2009,A woman can open a bank account in the same way as a man (1=yes; 0=no),1,false,1,
EGY,SG.OPN.BANK.EQ,2010,A woman can open a bank account in the same way as a man (1=yes; 0=no),1,false,1,
EGY,SG.OPN.BANK.EQ,2011,A woman can open a bank account in the same way as a man (1=yes; 0=no),1,false,1,
EGY,SG.OPN.BANK.EQ,2012,A woman can open a bank account in the same way as a man (1=yes; 0=no),1,false,1,
EGY,SG.OPN.BANK.EQ,2013,A woman can open a bank account in the same way as a man (1=yes; 0=no),1,false,1,
EGY,SG.OPN.BANK.EQ,2014,A woman can open a bank account in the same way as a man (1=yes; 0=no),1,false,1,
EGY,SG.OPN.BANK.EQ,2015,A woman can open a bank account in the same way as a man (1=yes; 0=no),1,false,1,
EGY,SG.OPN.BANK.EQ,2016,A woman can open a bank account in the same way as a man (1=yes; 0=no),1,false,1,
EGY,SG.OPN.BANK.EQ,2017,A woman can open a bank account in the same way as a man (1=yes; 0=no),1,false,1,
EGY,SG.OPN.BANK.EQ,2018,A woman can open a bank account in the same way as a man (1=yes; 0=no),1,false,1,
EGY,SG.OPN.BANK.EQ,2019,A woman can open a bank account in the same way as a man (1=yes; 0=no),1,false,1,
EGY,SG.OPN.BANK.EQ,2020,A woman can open a bank account in the same way as a man (1=yes; 0=no),1,false,1,
EGY,SG.OPN.BANK.EQ,2021,A woman can open a bank account in the same way as a man (1=yes; 0=no),1,false,1,
EGY,SG.OPN.BANK.EQ,2022,A woman can open a bank account in the same way as a man (1=yes; 0=no),1,false,1,
EGY,SH.HIV.ARTC.FE.ZS,2000,"Access to anti-retroviral drugs, female (%)",0,true,"",
EGY,SH.HIV.ARTC.FE.ZS,2001,"Access to anti-retroviral drugs, female (%)",0,true,"",
EGY,SH.HIV.ARTC.FE.ZS,2002,"Access to anti-retroviral drugs, female (%)",0,true,"",
EGY,SH.HIV.ARTC.FE.ZS,2003,"Access to anti-retroviral drugs, female (%)",0,true,"",
EGY,SH.HIV.ARTC.FE.ZS,2004,"Access to anti-retroviral drugs, female (%)",0,true,"",
EGY,SH.HIV.ARTC.FE.ZS,2005,"Access to anti-retroviral drugs, female (%)",0,true,"",
EGY,SH.HIV.ARTC.FE.ZS,2006,"Access to anti-retroviral drugs, female (%)",1,false,"",
EGY,SH.HIV.ARTC.FE.ZS,2007,"Access to anti-retroviral drugs, female (%)",1,false,"",
EGY,SH.HIV.ARTC.FE.ZS,2008,"Access to anti-retroviral drugs, female (%)",1,false,"",
EGY,SH.HIV.ARTC.FE.ZS,2009,"Access to anti-retroviral drugs, female (%)",1,false,"",
EGY,SH.HIV.ARTC.FE.ZS,2010,"Access to anti-retroviral drugs, female (%)",4,false,"",
EGY,SH.HIV.ARTC.FE.ZS,2011,"Access to anti-retroviral drugs, female (%)",5,false,"",
EGY,SH.HIV.ARTC.FE.ZS,2012,"Access to anti-retroviral drugs, female (%)",6,false,"",
EGY,SH.HIV.ARTC.FE.ZS,2013,"Access to anti-retroviral drugs, female (%)",7,false,"",
EGY,SH.HIV.ARTC.FE.ZS,2014,"Access to anti-retroviral drugs, female (%)",10,false,"",
EGY,SH.HIV.ARTC.FE.ZS,2015,"Access to anti-retroviral drugs, female (%)",11,false,"",
EGY,SH.HIV.ARTC.FE.ZS,2016,"Access to anti-retroviral drugs, female (%)",15,false,"",
EGY,SH.HIV.ARTC.FE.ZS,2017,"Access to anti-retroviral drugs, female (%)",20,false,"",
EGY,SH.HIV.ARTC.FE.ZS,2018,"Access to anti-retroviral drugs, female (%)",26,false,"",
EGY,SH.HIV.ARTC.FE.ZS,2019,"Access to anti-retroviral drugs, female (%)",27,false,"",
EGY,SH.HIV.ARTC.FE.ZS,2020,"Access to anti-retroviral drugs, female (%)",26,false,"",
EGY,SH.HIV.ARTC.FE.ZS,2021,"Access to anti-retroviral drugs, female (%)",30,false,"",
EGY,SH.HIV.ARTC.MA.ZS,2000,"Access to anti-retroviral drugs, male (%)",0,true,"",
EGY,SH.HIV.ARTC.MA.ZS,2001,"Access to anti-retroviral drugs, male (%)",0,true,"",
EGY,SH.HIV.ARTC.MA.ZS,2002,"Access to anti-retroviral drugs, male (%)",0,true,"",
EGY,SH.HIV.ARTC.MA.ZS,2003,"Access to anti-retroviral drugs, male (%)",0,true,"",
EGY,SH.HIV.ARTC.MA.ZS,2004,"Access to anti-retroviral drugs, male (%)",0,true,"",
EGY,SH.HIV.ARTC.MA.ZS,2005,"Access to anti-retroviral drugs, male (%)",0,true,"",
EGY,SH.HIV.ARTC.MA.ZS,2006,"Access to anti-retroviral drugs, male (%)",12,false,"",
EGY,SH.HIV.ARTC.MA.ZS,2007,"Access to anti-retroviral drugs, male (%)",9,false,"",
EGY,SH.HIV.ARTC.MA.ZS,2008,"Access to anti-retroviral drugs, male (%)",11,false,"",
EGY,SH.HIV.ARTC.MA.ZS,2009,"Access to anti-retroviral drugs, male (%)",11,false,"",
EGY,SH.HIV.ARTC.MA.ZS,2010,"Access to anti-retroviral drugs, male (%)",12,false,"",
EGY,SH.HIV.ARTC.MA.ZS,2011,"Access to anti-retroviral drugs, male (%)",12,false,"",
EGY,SH.HIV.ARTC.MA.ZS,2012,"Access to anti-retroviral drugs, male (%)",13,false,"",
EGY,SH.HIV.ARTC.MA.ZS,2013,"Access to anti-retroviral drugs, male (%)",14,false,"",
EGY,SH.HIV.ARTC.MA.ZS,2014,"Access to anti-retroviral drugs, male (%)",17,false,"",
EGY,SH.HIV.ARTC.MA.ZS,2015,"Access to anti-retroviral drugs, male (%)",18,false,"",
EGY,SH.HIV.ARTC.MA.ZS,2016,"Access to anti-retroviral drugs, male (%)",22,false,"",
EGY,SH.HIV.ARTC.MA.ZS,2017,"Access to anti-retroviral drugs, male (%)",28,false,"",
EGY,SH.HIV.ARTC.MA.ZS,2018,"Access to anti-retroviral drugs, male (%)",34,false,"",
EGY,SH.HIV.ARTC.MA.ZS,2019,"Access to anti-retroviral drugs, male (%)",39,false,"",
EGY,SH.HIV.ARTC.MA.ZS,2020,"Access to anti-retroviral drugs, male (%)",43,false,"",
EGY,SH.HIV.ARTC.MA.ZS,2021,"Access to anti-retroviral drugs, male (%)",46,false,"",
EGY,SL.EMP.SELF.FE.ZS,1991,"Self-employed, female (% of female employment) (modeled ILO estimate)",51.29242,false,"",
EGY,SL.EMP.SELF.FE.ZS,1992,"Self-employed, female (% of female employment) (modeled ILO estimate)",50.37151,false,"",
EGY,SL.EMP.SELF.FE.ZS,1993,"Self-employed, female (% of female employment) (modeled ILO estimate)",50.37828,false,"",
EGY,SL.EMP.SELF.FE.ZS,1994,"Self-employed, female (% of female employment) (modeled ILO estimate)",50.6272,false,"",
EGY,SL.EMP.SELF.FE.ZS,1995,"Self-employed, female (% of female employment) (modeled ILO estimate)",47.00167,false,"",
EGY,SL.EMP.SELF.FE.ZS,1996,"Self-employed, female (% of female employment) (modeled ILO estimate)",45.59945,false,"",
EGY,SL.EMP.SELF.FE.ZS,1997,"Self-employed, female (% of female employment) (modeled ILO estimate)",44.3748,false,"",
EGY,SL.EMP.SELF.FE.ZS,1998,"Self-employed, female (% of female employment) (modeled ILO estimate)",39.28785,false,"",
EGY,SL.EMP.SELF.FE.ZS,1999,"Self-employed, female (% of female employment) (modeled ILO estimate)",35.59213,false,"",
EGY,SL.EMP.SELF.FE.ZS,2000,"Self-employed, female (% of female employment) (modeled ILO estimate)",42.76139,false,"",
